Date,000001.SS,IDX,NZG.NZ,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
2019-03-12,3060.306884765625,21.01418113708496,,7745.54833984375,6174.7998046875,7151.2001953125,28920.869140625,7591.02978515625,1671.280029296875,41740.62109375,21503.689453125,11301.2001953125,1627.5899658203125,3212.25
2019-03-13,3026.950927734375,20.918834686279297,,7764.1533203125,6161.2001953125,7159.2001953125,28807.44921875,7643.41015625,1678.239990234375,41932.55859375,21290.240234375,11341.7001953125,1639.6700439453125,3195.590087890625
2019-03-14,2990.68505859375,21.042783737182617,,7748.42724609375,6179.60009765625,7185.39990234375,28851.390625,7630.91015625,1674.52001953125,41777.80859375,21287.01953125,11343.25,1635.8800048828125,3197.919921875
2019-03-15,3021.7509765625,21.67206573486328,,7796.27490234375,6175.2001953125,7228.2998046875,29012.259765625,7688.52978515625,1680.5400390625,42210.4609375,21450.849609375,11426.849609375,1625.5699462890625,3200.179931640625
2019-03-18,3096.41796875,21.900894165039062,,7870.99609375,6190.5,7299.2001953125,29409.009765625,7714.47998046875,1690.93994140625,,21584.5,11462.2001953125,1617.5699462890625,3212.9599609375
2019-03-19,3090.97509765625,21.853221893310547,,7841.39404296875,6184.7998046875,7324.0,29466.279296875,7723.9501953125,1687.6800537109375,42378.609375,21566.849609375,11532.400390625,1630.0899658203125,3220.919921875
2019-03-20,3090.639892578125,22.015310287475586,,7856.18017578125,6165.2998046875,7291.0,29320.970703125,7728.97021484375,1684.2099609375,43156.2109375,21608.919921875,11521.0498046875,1627.6199951171875,3207.659912109375
2019-03-21,3101.455078125,22.167863845825195,,7952.67529296875,6167.2001953125,7355.2998046875,29071.560546875,7838.9599609375,1663.6600341796875,43251.19140625,,,1634.0,3213.64990234375
2019-03-22,3104.14892578125,21.586254119873047,,8011.35986328125,6195.2001953125,7207.60009765625,29113.359375,7642.669921875,1666.6600341796875,42259.12109375,21627.33984375,11456.900390625,1646.2900390625,3212.10009765625
2019-03-25,3043.031005859375,21.490909576416016,,7860.99853515625,6126.2001953125,7177.60009765625,28523.349609375,7637.5400390625,1649.1500244140625,42703.37890625,20977.109375,11354.25,1625.9100341796875,3182.919921875
2019-03-26,2997.094970703125,21.710205078125,,7904.9970703125,6130.60009765625,7196.2998046875,28566.91015625,7691.52001953125,1649.93994140625,42826.16015625,21428.390625,11483.25,1632.3199462890625,3200.280029296875
2019-03-27,3022.719970703125,21.300216674804688,,7859.02880859375,6136.0,7194.2001953125,28728.25,7643.3798828125,1642.72998046875,42947.55078125,21378.73046875,11445.0498046875,1629.4000244140625,3198.389892578125
2019-03-28,2994.943115234375,21.576719284057617,,7874.375,6176.10009765625,7234.2998046875,28775.2109375,7669.169921875,1641.3299560546875,42942.23046875,21033.759765625,11570.0,1634.25,3203.580078125
2019-03-29,3090.758056640625,21.53858184814453,,7918.89404296875,6180.7001953125,7279.2001953125,29051.359375,7729.31982421875,1643.6300048828125,43281.28125,21205.810546875,,1638.6500244140625,3212.8798828125
2019-04-01,3170.361083984375,21.729272842407227,,7838.29443359375,6217.0,7317.39990234375,29562.01953125,7828.91015625,1628.6600341796875,43672.05859375,21509.029296875,11669.150390625,1644.6400146484375,3250.510009765625
2019-04-02,3176.822998046875,21.48137664794922,,7877.1845703125,6242.39990234375,7391.10009765625,29624.669921875,7848.68994140625,1632.8299560546875,43324.58984375,21505.310546875,11713.2001953125,1651.47998046875,3279.780029296875
2019-04-03,3216.294921875,21.891361236572266,,7893.0302734375,6285.0,7418.2998046875,29986.390625,7895.5498046875,1643.2099609375,43339.75,21713.2109375,11643.9501953125,1649.06005859375,3311.27001953125
2019-04-04,3246.571044921875,21.986705780029297,,7852.11083984375,6232.7998046875,7401.89990234375,29936.3203125,7891.77978515625,1645.0699462890625,43937.390625,21724.94921875,11598.0,1644.219970703125,3316.2099609375
2019-04-05,,22.024845123291016,,7871.15625,6181.2998046875,7446.89990234375,,7938.68994140625,1641.81005859375,44989.859375,21807.5,11665.9501953125,1646.1800537109375,3322.639892578125
2019-04-08,3244.81005859375,21.881826400756836,,7913.59521484375,6221.39990234375,7451.89990234375,30077.150390625,7953.8798828125,1644.3499755859375,45436.28125,21761.650390625,11604.5,,3315.419921875
2019-04-09,3239.6640625,22.015310287475586,,,6221.7998046875,7425.60009765625,30157.490234375,7909.27978515625,1641.93994140625,45151.62890625,21802.58984375,11671.9501953125,1657.739990234375,3325.60009765625
2019-04-10,3241.929931640625,22.07251739501953,,8006.47119140625,6223.5,7421.89990234375,30119.560546875,7964.240234375,1639.4599609375,44909.140625,21687.5703125,11584.2998046875,1662.1300048828125,3327.64990234375
2019-04-11,3189.9619140625,21.652996063232422,,7953.75439453125,6198.7001953125,7418.0,29839.44921875,7947.35986328125,1624.22998046875,44580.05859375,21711.380859375,11596.7001953125,1659.0899658203125,3330.820068359375
2019-04-12,3188.6259765625,21.738805770874023,,7878.7939453125,6251.2998046875,7437.10009765625,29909.759765625,7984.16015625,1630.1700439453125,44686.05859375,21870.560546875,11643.4501953125,1660.449951171875,3331.97998046875
2019-04-15,3177.787109375,21.83415412902832,,7785.97802734375,6251.39990234375,7436.89990234375,29810.720703125,7976.009765625,1631.3299560546875,44625.78125,22169.109375,11690.349609375,,3325.860107421875
2019-04-16,3253.597900390625,22.158327102661133,,7824.44775390625,6277.39990234375,7469.89990234375,30129.869140625,8000.22998046875,1629.4599609375,45009.359375,22221.66015625,11787.150390625,,3332.0400390625
2019-04-17,3263.117919921875,22.635055541992188,,7833.1357421875,6256.39990234375,7471.2998046875,30124.6796875,7996.080078125,1620.9000244140625,45525.2890625,22277.970703125,,1673.199951171875,3348.639892578125
2019-04-18,3250.200927734375,22.434829711914062,,,6259.7998046875,7459.89990234375,29963.259765625,7998.06005859375,1619.72998046875,,22090.119140625,11752.7998046875,1675.0,3347.580078125
2019-04-19,3270.797119140625,,,,,,,,1622.0699462890625,,22200.560546875,,1674.0999755859375,
2019-04-22,3215.04296875,21.977170944213867,,7830.41650390625,,,,8015.27001953125,1622.06005859375,45381.21875,22217.900390625,11594.4501953125,1673.47998046875,3357.699951171875
2019-04-23,3198.593994140625,22.25367546081543,,7816.919921875,6319.39990234375,7523.10009765625,29963.240234375,8120.81982421875,1627.43994140625,45148.3203125,22259.740234375,11575.9501953125,1671.31005859375,3353.469970703125
2019-04-24,3201.614013671875,21.87229347229004,,7844.97314453125,6382.10009765625,7471.7998046875,29805.830078125,8102.009765625,1638.010009765625,45045.328125,22200.0,11726.150390625,1673.4300537109375,3362.429931640625
2019-04-25,3123.825927734375,21.519512176513672,,7892.4208984375,,7434.10009765625,29549.80078125,8118.68017578125,1635.6800537109375,45026.6796875,22307.580078125,11641.7998046875,1673.3199462890625,3350.280029296875
2019-04-26,3086.39892578125,21.83415412902832,,7866.2568359375,6385.60009765625,7428.2001953125,29605.009765625,8146.39990234375,1638.3800048828125,44974.96875,22258.73046875,11754.650390625,1667.1500244140625,3356.949951171875
2019-04-29,,21.824617385864258,,7894.98974609375,6359.5,7440.7001953125,29892.810546875,8161.85009765625,1637.4000244140625,44956.73046875,,,1666.6800537109375,3407.02001953125
2019-04-30,,21.986705780029297,,7950.67578125,6325.5,7418.2001953125,29699.109375,8095.39013671875,1642.2900390625,44597.3203125,,11748.150390625,1673.52001953125,3400.199951171875
2019-05-01,,21.786481857299805,,,6375.89990234375,7385.2998046875,,8049.64013671875,,,,,,
2019-05-02,,21.386028289794922,,7999.5126953125,6338.39990234375,7351.2998046875,29944.1796875,8036.77001953125,1632.239990234375,44312.4296875,,11724.75,1679.1700439453125,3393.330078125
2019-05-03,,21.414630889892578,,7965.931640625,6335.7998046875,7380.60009765625,30081.55078125,8164.0,1637.300048828125,44277.23828125,,11712.25,1679.050048828125,3392.2900390625
2019-05-06,2906.464111328125,20.985578536987305,,7860.27880859375,6283.7001953125,,29209.8203125,8123.2900390625,1632.800048828125,44116.69921875,,11598.25,,3290.6201171875
2019-05-07,2926.39111328125,20.690006256103516,,7908.59619140625,6295.7001953125,7260.5,29363.01953125,7963.759765625,1639.3699951171875,43583.6015625,21923.720703125,11497.900390625,1669.6800537109375,3312.52001953125
2019-05-08,2893.757080078125,20.60419464111328,,7924.65234375,6269.10009765625,7271.0,29003.19921875,7943.31982421875,1633.550048828125,43410.73828125,21602.58984375,11359.4501953125,1654.010009765625,3283.840087890625
2019-05-09,2850.9541015625,20.308622360229492,,7753.62646484375,6295.2998046875,7207.39990234375,28311.0703125,7910.58984375,1618.530029296875,43193.359375,21402.130859375,11301.7998046875,1646.800048828125,3269.699951171875
2019-05-10,2939.2109375,20.413503646850586,,7740.2099609375,6310.89990234375,7203.2998046875,28550.240234375,7916.93994140625,1610.27001953125,43382.3515625,21344.919921875,11278.900390625,1648.68994140625,3273.5
2019-05-13,2903.712890625,19.650739669799805,,,6297.60009765625,7163.7001953125,,7647.02001953125,1601.0899658203125,43142.4609375,21191.279296875,11148.2001953125,1640.1300048828125,3234.280029296875
2019-05-14,2883.611083984375,19.908170700073242,,7644.6943359375,6239.89990234375,7241.60009765625,28122.01953125,7734.490234375,1599.18994140625,43431.53125,21067.23046875,11222.0498046875,1633.8399658203125,3223.7099609375
2019-05-15,2938.677978515625,19.47911834716797,,7574.76220703125,6284.2001953125,7297.0,28268.7109375,7822.14990234375,1611.4300537109375,43338.8203125,21188.560546875,11157.0,1621.27001953125,3218.77001953125
2019-05-16,2955.7109375,19.164474487304688,,7473.23828125,6327.7998046875,7353.5,28275.0703125,7898.0498046875,1599.18994140625,43442.48828125,21062.98046875,11257.099609375,1614.75,3230.260009765625
2019-05-17,2882.2958984375,18.802160263061523,,7581.8701171875,6365.2998046875,7348.60009765625,27946.4609375,7816.27978515625,1605.3599853515625,43445.62109375,21250.08984375,11407.150390625,1608.1099853515625,3205.4599609375
2019-05-20,2870.60498046875,18.99285316467285,,7658.1708984375,6476.10009765625,7310.89990234375,27787.609375,7702.3798828125,,43519.21875,21301.73046875,11828.25,,
2019-05-21,2905.968994140625,19.41237449645996,,7719.5751953125,6500.10009765625,7328.89990234375,27657.240234375,7785.72021484375,1603.739990234375,43190.1015625,21272.44921875,11709.099609375,1610.489990234375,3183.260009765625
2019-05-22,2891.705078125,19.212146759033203,,7813.060546875,6510.7001953125,7334.2001953125,27705.939453125,7750.83984375,,42942.23046875,21283.369140625,11737.900390625,1626.9100341796875,3183.139892578125
2019-05-23,2852.514892578125,19.6602725982666,,7802.0234375,6491.7998046875,7231.0,27267.130859375,7628.27978515625,1601.8699951171875,42812.5703125,21151.140625,11657.0498046875,1609.7900390625,3160.719970703125
2019-05-24,2852.9951171875,19.746082305908203,,7745.09814453125,6456.0,7277.7001953125,27353.9296875,7637.009765625,1598.3199462890625,42617.6015625,21117.220703125,11844.099609375,1614.1199951171875,3169.889892578125
2019-05-27,2892.3779296875,,,7723.02392578125,6451.89990234375,,27288.08984375,,1601.3499755859375,42491.4296875,21182.580078125,11924.75,1624.8399658203125,3170.77001953125
2019-05-28,2909.910888671875,19.850963592529297,,7759.294921875,6484.7998046875,7269.0,27390.810546875,7607.35009765625,1614.5699462890625,42207.7109375,21260.140625,11928.75,1632.0400390625,3165.320068359375
2019-05-29,2914.696044921875,20.270484924316406,,7795.74560546875,6440.0,7185.2998046875,27235.7109375,7547.31005859375,1623.6700439453125,42854.75,21003.369140625,11861.099609375,1619.3599853515625,3163.280029296875
2019-05-30,2905.804931640625,20.36583137512207,,7834.53515625,6392.10009765625,7218.2001953125,27114.880859375,7567.72021484375,1636.5,43345.8203125,20942.529296875,11945.900390625,1621.5699462890625,3143.0
2019-05-31,2898.696044921875,21.03325080871582,,7967.97119140625,6396.89990234375,7161.7001953125,26901.08984375,7453.14990234375,1650.760009765625,42749.16015625,20601.189453125,11922.7998046875,1620.219970703125,3117.760009765625
2019-06-03,2890.0810546875,21.12859344482422,,8082.80126953125,6320.5,7184.7998046875,26893.859375,7333.02001953125,1655.31005859375,43108.421875,20410.880859375,12088.5498046875,,3123.4599609375
2019-06-04,2862.280029296875,21.042783737182617,,7943.32763671875,6332.39990234375,7214.2998046875,26761.51953125,7527.1201171875,1644.0899658203125,43241.8203125,20408.5390625,12021.650390625,1637.68994140625,3142.3701171875
2019-06-05,2861.41796875,21.01418113708496,,,6358.5,7220.2001953125,26895.439453125,7575.47998046875,,43420.37890625,20776.099609375,,1648.4599609375,
2019-06-06,2827.798095703125,21.109525680541992,,7957.8134765625,6383.0,7259.89990234375,26965.279296875,7615.5498046875,,43147.828125,20774.0390625,11843.75,1653.4100341796875,3146.179931640625
2019-06-07,,21.223941802978516,,7981.927734375,6443.89990234375,7331.89990234375,,7742.10009765625,1649.3299560546875,43291.328125,20884.7109375,11870.650390625,1653.5,3166.2900390625
2019-06-10,2852.1298828125,21.357425689697266,,8043.32177734375,,7375.5,27578.640625,7823.169921875,1655.469970703125,43609.171875,21134.419921875,11922.7001953125,1664.72998046875,3188.110107421875
2019-06-11,2925.716064453125,21.462305068969727,,8028.91552734375,6546.2998046875,7398.5,27789.33984375,7822.56982421875,1651.199951171875,43713.66015625,21204.279296875,11965.599609375,1670.4100341796875,3209.580078125
2019-06-12,2909.3798828125,21.2620792388916,,,6543.7001953125,7367.60009765625,27308.4609375,7792.72021484375,1650.739990234375,43800.16015625,21129.720703125,11906.2001953125,1671.1099853515625,3207.739990234375
2019-06-13,2910.740966796875,21.099990844726562,,8049.68994140625,6542.39990234375,7368.60009765625,27294.7109375,7837.1298828125,1643.739990234375,43483.19921875,21032.0,11914.0498046875,1674.1400146484375,3220.659912109375
2019-06-14,2881.97412109375,20.871164321899414,,7988.14599609375,6554.0,7345.7998046875,27118.349609375,7796.66015625,1638.6300048828125,43130.6484375,21116.890625,11823.2998046875,1672.3299560546875,3222.6298828125
2019-06-17,2887.6220703125,20.842559814453125,,7906.95703125,6530.89990234375,7357.2998046875,27227.16015625,7845.02001953125,1638.4000244140625,42964.7109375,21124.0,11672.150390625,1667.22998046875,3207.989990234375
2019-06-18,2890.157958984375,21.4432373046875,,7920.00341796875,6570.0,7443.0,27498.76953125,7953.8798828125,1652.760009765625,43161.05078125,20972.7109375,11691.5,1683.5999755859375,3238.72998046875
2019-06-19,2917.802978515625,21.748342514038086,,8014.94873046875,6648.10009765625,7403.5,28202.140625,7987.31982421875,1666.5400390625,43375.671875,21333.869140625,11691.4501953125,1705.97998046875,3288.169921875
2019-06-20,2987.118896484375,22.053447723388672,,8020.357421875,6687.39990234375,7424.39990234375,28550.4296875,8051.33984375,1675.4300537109375,43645.109375,21462.859375,11831.75,1717.8199462890625,3314.510009765625
2019-06-21,3001.97998046875,21.748342514038086,,8053.3994140625,6650.7998046875,7407.5,28473.7109375,8031.7099609375,1682.22998046875,43526.73046875,21258.640625,11724.099609375,1717.1400146484375,3321.39990234375
2019-06-24,3008.14794921875,21.729272842407227,,8058.5078125,6665.39990234375,7416.7001953125,28513.0,8005.7001953125,1676.1300048828125,43743.71875,21285.990234375,11699.650390625,1716.0,3311.530029296875
2019-06-25,2982.073974609375,21.652996063232422,,8032.0244140625,6658.0,7422.39990234375,28185.98046875,7884.72021484375,1676.6099853515625,43792.171875,21193.810546875,11796.4501953125,1721.3299560546875,3304.27001953125
2019-06-26,2976.283935546875,21.786481857299805,,8011.509765625,6640.5,7416.39990234375,28221.98046875,7909.97021484375,1674.489990234375,43792.078125,21086.58984375,11847.5498046875,1722.2099609375,3301.25
2019-06-27,2996.79296875,22.0629825592041,,8055.56884765625,6666.2998046875,7402.2998046875,28621.419921875,7967.759765625,1672.699951171875,43316.55859375,21338.169921875,11841.5498046875,1731.6400146484375,3328.60009765625
2019-06-28,2978.8779296875,22.053447723388672,,7997.6533203125,6618.7998046875,7425.60009765625,28542.619140625,8006.240234375,1672.1300048828125,43161.171875,21275.919921875,11788.849609375,1730.3399658203125,3321.610107421875
2019-07-01,3044.903076171875,22.453901290893555,,8041.64208984375,6648.10009765625,7497.5,,8091.16015625,1683.6199951171875,43438.23828125,21729.970703125,11865.599609375,1740.9100341796875,3372.260009765625
2019-07-02,3043.943115234375,22.35855484008789,,8091.51953125,6653.2001953125,7559.2001953125,28875.560546875,8109.08984375,1691.0,43441.80078125,21754.26953125,11910.2998046875,1732.22998046875,3370.800048828125
2019-07-03,3015.262939453125,22.291812896728516,,8090.599609375,6685.5,7609.2998046875,28855.140625,8170.22998046875,1690.050048828125,43483.23046875,21638.16015625,11916.75,1738.510009765625,3367.800048828125
2019-07-04,3005.2490234375,,,8062.8466796875,6718.0,7603.60009765625,28795.76953125,,1687.47998046875,43461.48046875,21702.44921875,11946.75,1724.3699951171875,3372.25
2019-07-05,3011.05908203125,22.034379959106445,,8115.85302734375,6751.2998046875,7553.10009765625,28774.830078125,8161.7900390625,1682.530029296875,43405.3203125,21746.380859375,11811.150390625,1731.22998046875,3366.81005859375
2019-07-08,2933.363037109375,22.12019157409668,,8049.4501953125,6672.2001953125,7549.2998046875,28331.689453125,8098.3798828125,1677.6400146484375,43589.078125,21534.349609375,11558.599609375,1731.030029296875,3334.22998046875
2019-07-09,2928.22998046875,22.196468353271484,,8039.97265625,6665.7001953125,7536.5,28116.279296875,8141.72998046875,1682.8699951171875,42818.66015625,21565.150390625,11555.900390625,1721.47998046875,3329.4599609375
2019-07-10,2915.302001953125,22.50157356262207,,8076.13330078125,6689.7998046875,7530.7001953125,28204.689453125,8202.5302734375,1678.969970703125,42805.609375,21533.48046875,11498.900390625,1739.4300537109375,3340.419921875
2019-07-11,2917.760986328125,22.40622901916504,,8152.39404296875,6716.10009765625,7509.7998046875,28431.80078125,8196.0400390625,1679.260009765625,42882.01953125,21643.529296875,11582.900390625,1740.449951171875,3350.449951171875
2019-07-12,2930.550048828125,22.3299503326416,,8139.7265625,6696.5,7506.0,28471.619140625,8244.1396484375,1669.449951171875,42647.30859375,21685.900390625,11552.5,1731.5899658203125,3357.340087890625
2019-07-15,2942.18994140625,22.530176162719727,,8363.1396484375,6653.0,7531.7001953125,28554.880859375,8258.1904296875,1672.3699951171875,43063.94921875,,11588.349609375,1727.97998046875,3347.949951171875
2019-07-16,2937.6201171875,22.434829711914062,,8261.4462890625,6641.0,7577.2001953125,28619.619140625,8222.7998046875,1668.93994140625,42984.96875,21535.25,11662.599609375,,3360.030029296875
2019-07-17,2931.68994140625,22.3299503326416,,8231.3642578125,6673.2998046875,7535.5,28593.169921875,8185.2099609375,1657.530029296875,42551.5390625,21469.1796875,11687.5,1718.8499755859375,3364.8701171875
2019-07-18,2901.179931640625,22.558780670166016,,8255.9267578125,6649.10009765625,7493.10009765625,28461.66015625,8207.240234375,1648.9300537109375,41618.109375,21046.240234375,11596.900390625,1723.43994140625,3361.050048828125
2019-07-19,2924.199951171875,22.453901290893555,,8267.9443359375,6700.2998046875,7508.7001953125,28765.400390625,8146.490234375,1658.18994140625,41606.5390625,21466.990234375,11419.25,1735.0999755859375,3377.9599609375
2019-07-22,2886.97412109375,22.444366455078125,,8244.7099609375,6691.2001953125,7514.89990234375,28371.259765625,8204.1396484375,1655.4000244140625,41209.3203125,21416.7890625,11346.2001953125,1727.5799560546875,3357.219970703125
2019-07-23,2899.93994140625,22.37762451171875,,8249.3388671875,6724.60009765625,7556.89990234375,28466.48046875,8251.400390625,1655.6700439453125,40935.33984375,21620.880859375,11331.0498046875,1724.8699951171875,3373.1298828125
2019-07-24,2923.280029296875,22.28227996826172,,8159.39208984375,6776.7001953125,7501.5,28524.0390625,8321.5,1652.4100341796875,41167.73828125,21709.5703125,11271.2998046875,1725.43994140625,3368.43994140625
2019-07-25,2937.360107421875,22.196468353271484,,8270.052734375,6818.0,7489.10009765625,28594.30078125,8238.5400390625,1656.5799560546875,40933.4296875,21756.55078125,11252.150390625,1730.9000244140625,3381.260009765625
2019-07-26,2944.5400390625,22.053447723388672,,8181.88623046875,6793.39990234375,7549.10009765625,28397.740234375,8330.2099609375,1647.9599609375,40673.78125,21658.150390625,11284.2998046875,1717.969970703125,3363.760009765625
2019-07-29,2941.010009765625,22.053447723388672,,8186.4150390625,6825.7998046875,7686.60009765625,28106.41015625,8293.330078125,1642.68994140625,41276.671875,21616.80078125,11189.2001953125,,3346.389892578125
2019-07-30,2952.340087890625,22.08205223083496,,8148.36474609375,6845.10009765625,7646.7998046875,28146.5,8273.6103515625,,41159.26953125,21709.310546875,11085.400390625,1706.489990234375,3350.5400390625
2019-07-31,2932.510009765625,21.862756729125977,,8043.7314453125,6812.60009765625,7586.7998046875,27777.75,8175.419921875,1634.8699951171875,40863.08984375,21521.529296875,11118.0,1711.969970703125,3300.75
2019-08-01,2908.77001953125,21.48137664794922,,8096.078125,6788.89990234375,7584.89990234375,27565.69921875,8111.1201171875,1639.0699462890625,40346.80078125,21540.990234375,10980.0,1699.75,3291.75
2019-08-02,2867.840087890625,21.509979248046875,,8127.84033203125,6768.60009765625,7407.10009765625,26918.580078125,8004.06982421875,1626.760009765625,39977.51953125,21087.16015625,10997.349609375,1684.7099609375,3261.110107421875
2019-08-05,2821.5,20.48024559020996,,7887.99169921875,6640.2998046875,7223.89990234375,26151.3203125,7726.0400390625,1610.4100341796875,39496.359375,20720.2890625,10862.599609375,1665.989990234375,3194.510009765625
2019-08-06,2777.555908203125,20.613731384277344,,7764.75341796875,6478.10009765625,7171.7001953125,25976.240234375,7833.27001953125,1611.7900390625,39785.62890625,20585.310546875,10948.25,1671.47998046875,3170.469970703125
2019-08-07,2768.679931640625,21.00464630126953,,7915.35498046875,6519.5,7198.7001953125,25997.029296875,7862.830078125,1604.699951171875,40432.359375,20516.560546875,10855.5,1669.43994140625,3184.68994140625
2019-08-08,2794.552001953125,21.328821182250977,,7912.12548828125,6568.10009765625,7285.89990234375,26120.76953125,8039.16015625,1616.02001953125,40439.421875,20593.349609375,11032.4501953125,1665.1199951171875,3168.93994140625
2019-08-09,2774.75,21.204872131347656,,7852.37109375,6584.39990234375,7253.89990234375,25939.30078125,7959.14013671875,1615.050048828125,40421.28125,20684.8203125,11109.650390625,1650.6400146484375,
2019-08-12,2814.989990234375,20.92837142944336,,,6590.2998046875,7226.7001953125,25824.720703125,7863.41015625,,39851.2109375,,,,
2019-08-13,2797.260009765625,20.976043701171875,,7786.44775390625,6568.5,7250.89990234375,25281.30078125,8016.35986328125,1592.8800048828125,39476.5,20455.439453125,10925.849609375,1620.22998046875,3146.72998046875
2019-08-14,2808.909912109375,20.62326431274414,,7856.6298828125,6595.89990234375,7147.89990234375,25302.279296875,7773.93994140625,1600.31005859375,38650.08984375,20655.130859375,11029.400390625,1619.449951171875,3147.60009765625
2019-08-15,2815.800048828125,20.718608856201172,,7826.84716796875,6408.10009765625,7067.0,25495.4609375,7766.6201171875,1600.2900390625,38574.1796875,20405.650390625,,1604.030029296875,3126.090087890625
2019-08-16,2823.820068359375,21.042783737182617,,7793.97607421875,6405.5,7117.2001953125,25734.220703125,7895.990234375,1599.219970703125,39339.55078125,20418.810546875,11047.7998046875,1631.4000244140625,3115.030029296875
2019-08-19,2883.10009765625,20.92837142944336,,7936.3095703125,6467.39990234375,7189.7001953125,26291.83984375,8002.81005859375,1596.449951171875,39556.3203125,20563.16015625,11053.900390625,1637.260009765625,3128.449951171875
2019-08-20,2880.0,20.804420471191406,,7884.8828125,6545.0,7125.0,26231.5390625,7948.56005859375,1602.75,39700.05078125,20677.220703125,11017.0,1625.5699462890625,3135.949951171875
2019-08-21,2880.330078125,20.77581787109375,,,6483.2998046875,7204.0,26270.0390625,8020.2099609375,1594.5899658203125,40076.0390625,20618.5703125,10918.7001953125,1638.239990234375,3122.570068359375
2019-08-22,2883.43994140625,20.75674819946289,,7846.8125,6501.7998046875,7128.2001953125,26048.720703125,7991.39013671875,1602.469970703125,40144.23828125,20628.009765625,10741.349609375,1633.56005859375,3127.739990234375
2019-08-23,2897.429931640625,20.585126876831055,,7887.3818359375,6523.10009765625,7095.0,26179.330078125,7751.77001953125,1609.3299560546875,39862.0703125,20710.91015625,10829.349609375,1646.6800537109375,3110.35009765625
2019-08-26,2863.570068359375,20.65186882019043,,,6440.10009765625,,25680.330078125,7853.740234375,1600.530029296875,40081.71875,20261.0390625,11057.849609375,1622.72998046875,3065.330078125
2019-08-27,2902.18994140625,20.937902450561523,,7745.38818359375,6471.2001953125,7089.60009765625,25664.0703125,7826.9501953125,1590.8399658203125,40648.96875,20456.080078125,11105.349609375,1615.469970703125,3067.52001953125
2019-08-28,2893.760009765625,21.071388244628906,,7845.482421875,6500.60009765625,7114.7001953125,25615.48046875,7856.8798828125,1589.8199462890625,40941.9609375,20479.419921875,11046.099609375,1616.9300537109375,3056.469970703125
2019-08-29,2890.919921875,21.27161407470703,,7890.78125,6507.39990234375,7184.2998046875,25703.5,7973.39013671875,1595.1800537109375,41831.30078125,20460.9296875,10948.2998046875,1639.1400146484375,3081.830078125
2019-08-30,2886.239990234375,21.414630889892578,,7977.60888671875,6604.2001953125,7207.2001953125,25724.73046875,7962.8798828125,1612.1400146484375,42622.5,20704.369140625,11023.25,1654.9200439453125,3106.52001953125
2019-09-02,2924.10595703125,,,7916.494140625,6579.39990234375,7281.89990234375,25626.55078125,,,42108.23046875,20620.189453125,,1654.1099853515625,3082.9599609375
2019-09-03,2930.14990234375,21.233478546142578,,7802.70361328125,6573.39990234375,7268.2001953125,25527.849609375,7874.16015625,1591.52001953125,41826.55078125,20625.16015625,10797.900390625,1642.25,3090.6298828125
2019-09-04,2957.409912109375,21.386028289794922,,7838.84423828125,6553.0,7311.2998046875,26523.23046875,7976.8798828125,1599.8900146484375,42324.46875,20649.140625,10844.650390625,1658.6400146484375,3130.570068359375
2019-09-05,2985.860107421875,21.55765151977539,,7896.15966796875,6613.2001953125,7271.2001953125,26515.529296875,8116.830078125,1599.75,42731.48046875,21085.939453125,10847.900390625,1669.7900390625,3147.06005859375
2019-09-06,2999.60009765625,21.767412185668945,,7931.4306640625,6647.2998046875,7282.2998046875,26690.759765625,8103.06982421875,1604.469970703125,42707.66015625,21199.5703125,10946.2001953125,1670.06005859375,3144.47998046875
2019-09-09,3024.739990234375,21.757877349853516,,7958.07373046875,6648.0,7235.7998046875,26681.400390625,8087.43994140625,,42662.46875,21318.419921875,11003.0498046875,1671.219970703125,3146.330078125
2019-09-10,3021.199951171875,21.805551528930664,,7927.44140625,6614.10009765625,7268.0,26683.6796875,8084.16015625,1595.8499755859375,42588.1015625,21392.099609375,,1665.9300537109375,3155.7099609375
2019-09-11,3008.81005859375,22.005775451660156,,7965.8515625,6638.0,7338.0,27159.060546875,8169.68017578125,1602.300048828125,42749.171875,21597.759765625,11035.7001953125,1674.030029296875,3204.52001953125
2019-09-12,3031.239990234375,22.08205223083496,,7942.3876953125,6654.89990234375,7344.7001953125,27087.630859375,8194.4697265625,1601.0,42670.41015625,21759.609375,10982.7998046875,1660.6800537109375,3194.9599609375
2019-09-13,,21.94856834411621,,7990.26513671875,6669.2001953125,7367.5,27352.689453125,8176.7099609375,1601.25,42841.4609375,21988.2890625,11075.900390625,1661.9599609375,3211.489990234375
2019-09-16,3030.75,21.433700561523438,,7994.84423828125,6673.5,7321.39990234375,27124.55078125,8153.5400390625,,,,11003.5,1662.9300537109375,3203.929931640625
2019-09-17,2978.1201171875,21.59579086303711,,7930.19091796875,6695.2998046875,7320.39990234375,26790.240234375,8186.02001953125,1604.300048828125,43448.94140625,22001.3203125,10817.599609375,1663.9300537109375,3183.0
2019-09-18,2985.659912109375,21.614858627319336,,7913.25537109375,6681.60009765625,7314.10009765625,26754.119140625,8177.39013671875,1599.489990234375,43070.33984375,21960.7109375,10840.650390625,1654.1400146484375,3166.840087890625
