000001.SS,IDX,PSEI.PS,^AXJO,^FTSE,^HSI,^IXIC,^KLSE,^MXX,^N225,^NSEI,^SET.BK,^STI
-0.5915088836840535,-2.9850361410289596,-1.928340933614787,-2.1639435355733645,-2.6713351120779483,-2.967820830663181,-1.6939796861246583,-2.8018935231450572,-2.7401181251106577,-1.0895691226735298,-2.239091999565482,-2.231833601214316,-3.499331432015756
-0.671526056085977,-3.0249031386750893,-1.9158539863062214,-2.112400169069864,-2.6863287457626983,-3.0789520920355598,-1.6824673140266584,-2.798259086275924,-2.7354605285110054,-1.0917603165400016,-2.2067184199616117,-2.2356346006554513,-3.539830557353036
-0.5517535308935293,-3.0110102369588385,-1.8880113385303885,-2.046783551888631,-2.6529946705690715,-2.891231918652444,-1.6287024356879687,-2.7710626216037797,-2.693844984330175,-1.0505342490266374,-2.1372910352582273,-2.228032601773181,-3.354434104232565
-0.5300117231213513,-3.005573921824847,-1.8583000098441147,-2.0015733199827204,-2.6882031542462306,-2.8871759534977817,-1.6674168654802584,-2.7712258746657246,-2.728912687261048,-1.0530025288726983,-2.1185690944567375,-2.223710452305304,-3.390706744167976
-0.5580095424554152,-3.0895358851465655,-1.868095233249758,-2.121020292798891,-2.870269499878754,-3.142871196072916,-1.707613049919852,-2.8369303718929335,-2.85014230786059,-1.156078255764997,-2.21111539416579,-2.2580729578111307,-3.591048829341862
-0.5321034519338208,-3.0508766925021846,-1.8891772056196956,-2.160249135477849,-2.6517896236503646,-3.0967231083189444,-1.6828007257811908,-2.8238222726046702,-2.835224546545852,-1.189448961508495,-2.180763009902114,-2.2522488186054397,-3.5168737238947836
-0.47267884530806525,-3.0013456285337177,-1.9000010408737635,-2.164471368370085,-2.6122972913256626,-3.118499634936093,-1.6614892815947475,-2.7763303368163106,-2.7960584481612765,-1.1255344192974648,-2.152821724345612,-2.2565709680733166,-3.5106026218016564
-0.44318538568321986,-2.9161752096869105,-1.8910859396609279,-1.9876761567310703,-2.3855177238974794,-2.731997633480512,-1.614226215117584,-2.6910245055377984,-2.690703926760639,-1.0285288324710347,-2.0459502849027618,-2.2171199765318392,-3.2313615336693697
-0.5762019140302679,-2.9282559702183115,-1.839692539432581,-2.0944568603520604,-2.652592988262836,-2.750161369004178,-1.6253125799280024,-2.6795905601687484,-2.6956393142208195,-1.0614302173987327,-1.9524112205816933,-2.2152500666620605,-3.284900275302357
-0.25734707741219354,-2.622005736287118,-1.844350146356035,-1.8196767267656389,-2.481905789232345,-2.322905050760142,-1.5514219098510822,-2.461486961823364,-2.4395086003451114,-1.0191730604222875,-1.9335828008411748,-2.1864358304231595,-2.987122071072139
-0.30890873453822526,-2.604488443780612,-1.8275085724269704,-1.8179175704309223,-2.4286245433048985,-2.3158571900318665,-1.5489860481178175,-2.4456020650341395,-2.432460373603713,-0.9790069240353068,-1.9230162810868432,-2.1746955953655225,-2.973833917335981
-0.21752711362805968,-2.651603680904469,-1.8317431792130425,-1.8314629883119344,-2.565040626318347,-2.258160972748234,-1.6090581633334455,-2.432534592080376,-2.53242979400123,-0.9744792979264446,-1.9281930620249805,-2.1456360790386455,-3.0338096775080956
-0.25445500596920545,-2.6286501816845282,-1.8530709829066352,-1.9926018803645822,-2.5695921542244795,-2.4374566971552607,-1.5760490429236453,-2.4397625902428266,-2.5896535047951157,-1.030757108476039,-1.9365612678137092,-2.145329525702147,-2.9995536642943943
-0.3816252815073882,-2.669121407093202,-1.839406724757108,-2.008786032747669,-2.5117593803909006,-2.594551170781153,-1.5739465929449128,-2.4316769527122033,-2.5490278733224874,-1.0265459681189566,-1.9613821144789723,-2.1629859501586743,-3.1206649136178806
-0.3771721250897691,-2.7144245030322094,-1.8422698955979298,-1.8772010530145649,-2.5284934195115367,-2.464997498795871,-1.5683061795770392,-2.390596251293938,-2.4950827582440676,-0.9949790251487223,-1.8951459814896934,-2.146310458960164,-3.0748891731778274
-0.40339626843797055,-2.658852028802753,-1.8220794891724545,-1.931207066594058,-2.3440173068783015,-2.4478823951841746,-1.5293323918448047,-2.333263022145428,-2.378822608022447,-1.0316378092661829,-1.8546879667980172,-2.1217570053936736,-3.0945863554835644
-0.4772362130056998,-2.6902627651282933,-1.8323661658884876,-1.8972552634377229,-2.3292913524521417,-2.6092143207085603,-1.5431139763284325,-2.384552647864865,-2.4954256987526677,-1.0267991052174101,-1.862311512559491,-2.1189369392105553,-3.189176940045283
-0.48391198760348786,-2.649791756560733,-1.8450130466043244,-1.9380680339883687,-2.4238053361401763,-2.7192197618235645,-1.5483005698310324,-2.4434376534464595,-2.520841601969199,-1.0881267819935312,-1.9386532759767698,-2.12589524156904,-3.2173550831243087
-0.14924663242659333,-2.2589746810219364,-1.744763688740135,-1.5329342442068392,-2.019108941842665,-1.6925443571009426,-1.5090027542627555,-2.207530000179062,-2.2232772200135273,-0.8529289405994972,-1.7106207503369488,-1.9573012902057783,-2.0206344926657627
-0.1794674867859464,-2.1985707699443733,-1.7295450341768295,-1.5552754437614342,-1.9698441921408727,-1.742645241196694,-1.495110032527617,-2.199240234010678,-2.1686682420860053,-0.8354511501527568,-1.8023159110797176,-1.9344337396696123,-2.2292090011724857
-0.11386065018455578,-2.217899769953502,-1.736197063720979,-1.641122358791908,-1.9832314234373818,-1.7173169211053594,-1.5092990825803645,-2.20936740716022,-2.206739464440485,-0.8758941150044758,-1.7126062795609809,-1.9057421434746995,-2.1959758021472364
-0.03601357347767346,-2.2378335398279585,-1.7192297480816598,-1.678240299765511,-2.109205400672213,-1.7535683333928291,-1.5572105439073898,-2.2101024198009465,-2.2903596409781306,-0.8648505906228038,-1.7451216579470699,-1.8806981297322565,-2.1761953243899503
-0.0767847778257881,-2.2819283970829907,-1.7302993448804094,-1.9116806889676203,-2.0674369775577435,-1.953263996169191,-1.5340374659636973,-2.2544093008128243,-2.2516103796937186,-0.9299199581827814,-1.774764875163167,-1.9608876929566703,-2.3507347043824236
-0.06760584828202951,-2.366494913428924,-1.7048855636143083,-1.8240746176024303,-2.0868484629376813,-1.8572544964544815,-1.5424378819601372,-2.2453436464278993,-2.261526095806499,-0.8847518533315452,-1.7193080466697908,-1.9382961059062138,-2.301920197489307
-0.05477285441581007,-2.217899769953502,-1.7216470312817902,-1.8902186380988566,-1.9551182377147127,-1.7677220402405618,-1.494072713827097,-2.254327549661194,-2.1698309823328423,-0.9444337526954412,-1.2572857151721075,-1.918984461817095,-2.1991524950767514
-0.013961216091049448,-2.0644727559477465,-1.7043825967732906,-1.746495651448819,-1.9071922111425716,-1.5667966353369136,-1.4920535885221828,-2.2074482490274314,-2.10664969816528,-0.8780881415343078,-1.260618592531945,-1.869172584911807,-1.9688085348320334
-0.05710343548207502,-2.1321254486058208,-1.690564127092319,-1.7336537243090828,-1.9258003319100385,-1.593088115367501,-1.4982590720661002,-2.1292886647597395,-2.0981591306040697,-0.8637564100212479,-1.2947652628912492,-1.8540297668488437,-1.9442771812795236
-0.1267515855224638,-2.1683684891439214,-1.6905469614648372,-1.7524770406757715,-2.0903292738094543,-1.6996389073649751,-1.5284432938327186,-2.158159283351097,-2.1874714560232484,-0.8849810415488634,-1.3368897162628441,-1.8927756015241248,-2.1052525545829357
-0.1489836031558344,-2.112796448596692,-1.7002052087454917,-1.8444805733962262,-2.0638228173117277,-1.7524500437057378,-1.5314441126827678,-2.1185488564556008,-2.145469839853844,-0.8950913321108039,-1.3173166364950708,-1.876682533600878,-2.010496053575217
-0.16439478408963545,-2.10917194938588,-1.7043255175729641,-1.7973355272110438,-2.0017055411572033,-1.7798093586025174,-1.477336551730315,-2.0925365372755187,-2.061022021490694,-0.8726772394867925,-1.4036930443809974,-1.9114129592386693,-2.0283974938586966
-0.08866319636706625,-2.1804493580958795,-1.6776372931347836,-1.774993898174922,-1.9956812870737741,-1.435226276629726,-1.495258253216051,-2.1086664382783185,-2.0814482458736516,-0.8389348110559924,-1.2906875523676702,-1.8724218444754117,-1.842503628628774
0.0621855493711012,-1.8621177131099447,-1.619191820507188,-1.6108649557310883,-1.8751962054051923,-1.0483808811692195,-1.4048628533453422,-2.051006453764602,-1.9891275751310091,-0.7759168067984376,-1.1106654280851602,-1.7971062641433493,-1.6381006372704692
0.0673452582672249,-1.8838636241692506,-1.6010357502752524,-1.5037320772579337,-1.9142871822603602,-1.2409744631112656,-1.3973422645017575,-2.0435745762057063,-1.9770513639759213,-0.7689131753979868,-1.1139629856018078,-1.8145174085119005,-1.6498415864248213
0.1600349391641441,-1.9068171233891913,-1.6120253803703661,-1.3948404719315892,-2.0395917979303655,-1.1687231595837926,-1.4074191231893485,-2.0771413996721297,-2.059286205635818,-0.759061429746369,-1.1100978866833138,-1.7901478682379202,-1.6277409762519235
0.14066414643487699,-1.7938609011098827,-1.598852645310202,-1.540146527490261,-2.0349062669765874,-1.1971397665483676,-1.3850981728800775,-2.0421454265000687,-2.0443515536715795,-0.7782346979715618,-1.0803485368011603,-1.7553562628985513,-1.6859762998837804
0.11786563628334253,-1.7098985041059376,-1.579170927601572,-1.475761663328551,-1.9656940197042743,-1.1289873524261733,-1.3856538591376313,-1.9950617479872297,-2.018873818613128,-0.7521157391873751,-1.0702429063731604,-1.7217293170158208,-1.5931258146337706
0.1759100687165738,-1.7256036554275942,-1.6022701403165407,-1.5396191241750676,-2.0109432536905167,-1.3684384018428914,-1.3757344919977053,-2.0102116321357273,-1.9888497842704809,-0.7471554881289685,-1.09573725396984,-1.7120429051204726,-1.721530305781739
0.22433204839830087,-1.7346645781929546,-1.5780050605122649,-1.3821746322179354,-1.968104113541688,-1.0880669865629682,-1.382264116436924,-1.9645576018111581,-1.9770682546254215,-0.6931850106436105,-1.0217712694165448,-1.6604837583893939,-1.607298181624832
0.19201613046551771,-1.7684909245219915,-1.5390983982555628,-1.3420657818900925,-1.9345020322527695,-1.0859968327920495,-1.3736598545966652,-1.9400970590641595,-1.9478613054523415,-0.6958641951525744,-1.0342170125923664,-1.652759025916191,-1.633293781536148
0.17874795029395385,-1.88809159219871,-1.5310690713323887,-1.3693327050781992,-2.116434374837647,-1.1986082277536392,-1.4162549303918595,-1.9310720310137335,-2.020930858427247,-0.6804802579586585,-1.1432161263144394,-1.6991990967608304,-1.8135518832588458
0.15565181272669534,-1.9503082949844628,-1.5874630421389626,-1.4910662375442798,-2.112953563965874,-1.3271791603169314,-1.4349637504381425,-2.000697094140782,-2.1251485787927797,-0.7561054167726671,-1.11924641861546,-1.7463441373777773,-1.8920094540468915
0.21387590540667323,-1.9575568597238604,-1.6288497886719486,-1.593800795699116,-2.180023723496065,-1.3583715354879837,-1.4239607103015424,-2.0138460690048605,-2.1365594190050605,-0.7329082214870102,-1.2338832026020021,-1.7782236263408286,-1.9381719956323962
0.28862582287149713,-2.0705130820031687,-1.6331301704646395,-1.614910671715715,-2.1768109187195837,-1.4771022718619,-1.4242756933968719,-2.081184093816783,-2.1072625874471407,-0.769068714367942,-1.3081684508358968,-1.8263802836135257,-2.032790232935115
0.33402359120717656,-2.0113167590862404,-1.653680636393396,-1.6017169992053406,-2.0897939152922747,-1.4214769614062142,-1.4059836097789393,-2.0603988635147332,-2.1174440296708066,-0.7473033016533962,-1.2640581219672973,-1.7695181477034974,-1.9333927926390748
0.361017647492132,-2.1278976974174744,-1.64592009807616,-1.5689969490685287,-2.239462899717885,-1.3680294918765004,-1.4627400361084477,-2.11564968146851,-2.265702007276657,-0.7367529182112346,-1.3196214293997024,-1.7900253217408761,-1.9506865470776513
0.35486251244930095,-2.176824642043954,-1.669819396501327,-1.7823826983659532,-2.2449517952841345,-1.5689789946050556,-1.4639161915789118,-2.121734160473398,-2.237640606082173,-0.8097066179618068,-1.3112887165906497,-1.8281582368370493,-2.063454424875752
0.40540498325678187,-2.0076926935576553,-1.643662608725354,-1.764615047592705,-2.1780156388015888,-1.4325732567188687,-1.4385203686050043,-2.0671368532500334,-2.2044616397079,-0.798971596371536,-1.2787023522452081,-1.7926614746314844,-1.9174250208543044
0.41009490770259605,-1.888695928381811,-1.614099769694697,-1.6784163871915936,-2.2146965218193433,-1.2849484752244071,-1.4040663508663054,-2.0007379697165972,-2.1219239728319668,-0.7447137323125522,-1.3149408576310868,-1.7645523017118352,-1.852504478471417
0.4154988878390759,-1.9050047653632285,-1.6084536738325834,-1.5943286284958365,-2.2302258408579743,-1.159550924978558,-1.39602715920209,-1.993959104405482,-2.0891048376157944,-0.7232727883101646,-1.2201607509767551,-1.7486124636833653,-1.8097121990024276
0.49592248423305957,-1.8874876896978359,-1.6138198164529984,-1.6240586282414626,-2.1592735149864763,-1.187215227971817,-1.3906181781372098,-1.9936734738574071,-2.086742258016968,-0.7480390215824725,-1.2092039815824713,-1.730833492729794,-1.8118670894291369
0.46868624093334826,-1.9527243386701865,-1.630998562382035,-1.5044359974807364,-2.2192480497254756,-1.2449649123044624,-1.3989723528967546,-1.9961235159931623,-2.1029802045613835,-0.7019000857432707,-1.2800143805378237,-1.7434627043991928,-1.7677488273063413
0.6409487373342052,-1.9466840126147642,-1.6309699530028985,-1.6409462713658254,-2.2391955472959966,-1.3223400158527905,-1.4346488804020718,-1.9819536486989666,-2.1519217663441403,-0.7235995746559811,-1.2390599835401395,-1.7773654266737442,-1.8017832813634937
0.6759845696753909,-1.9062130040472036,-1.6172829469080088,-1.8333982320727333,-2.3651688708574246,-1.4985357810026376,-1.480355912298826,-2.0360200719193653,-2.241873523494394,-0.8436864750851545,-1.430499766543265,-1.8097047924150151,-1.9704386976368398
0.748140876803191,-1.838560094548016,-1.610505175653605,-1.8414900935235134,-2.3404024929588827,-1.471731469135748,-1.475373051580786,-2.035162183309877,-2.2163481326748533,-0.8778852198317835,-1.429045939468431,-1.790944888203427,-1.8382768059983556
0.7325983896565704,-1.8814471468013,-1.6028645176128489,-1.7873079925179378,-2.3825722715428865,-1.503413331375224,-1.472149958227715,-2.026668537745049,-2.2129522072691103,-0.8788818023048409,-1.483687295111686,-1.839867694950009,-1.83725500349555
0.6756123269831759,-1.888695928381811,-1.6050533444537267,-1.886876412855506,-2.282302039866714,-1.6783786013407567,-1.4377145952667367,-2.0434110739024454,-2.167287431489372,-0.9413644331873346,-1.5048558276000257,-1.8505352271972626,-1.9514601493685544
0.7859120468222215,-1.8814471468013,-1.5999612936412357,-1.658889580083629,-2.2346433657164613,-1.4350485551710366,-1.4316758741297149,-1.9781965851023877,-2.1072625874471407,-0.8855983046465168,-1.4074518374969494,-1.803941926457846,-1.8301549936295192
0.8600029321522279,-1.7195635462132854,-1.5864458042632192,-1.557914178263509,-2.0889905506798034,-1.2912598461789613,-1.3731689512944683,-1.906284982142845,-1.9535009726729278,-0.883636298997363,-1.3208624717329653,-1.7729513205596124,-1.6122709538051534
0.8517919169772525,-1.749765827013737,-1.5647237493693282,-1.4328379910725508,-2.068508348265506,-1.2514660536301594,-1.3526725513055236,-1.8587521707786703,-1.8918482922851239,-0.8638828498130493,-1.3223517917874756,-1.788645878500106,-1.5802247992716125
0.8620346352674086,-1.7938609011098827,-1.5647237493693282,-1.42369046402833,-2.0323628237649314,-1.0803556825927219,-1.3512092253174222,-1.8096675829814122,-1.890859887670627,-0.8503921618030916,-1.2205506543437346,-1.7476622138230815,-1.4975134275692459
0.9020988702918986,-1.6809042451483476,-1.542121642061603,-1.3359087347185845,-1.9086642836464651,-0.8119751943751261,-1.3238035478978312,-1.7533146199285194,-1.8503904947058745,-0.782701808090458,-1.1537826460687712,-1.7056055656948406,-1.4329516963622615
1.0445110876451373,-1.7123147646327745,-1.5313378599383267,-1.3045956660643243,-1.8919302445258288,-0.9097393169658781,-1.3143749710008432,-1.696144643841954,-1.8065031581672808,-0.7639423662306926,-1.2035663113180022,-1.741194378093605,-1.442620713312904
1.0989343865203927,-1.6192918785456956,-1.5315548725459245,-1.3123357821444663,-1.8034411685946263,-0.6901486405576862,-1.2706407101128492,-1.682056029216757,-1.7266311977249518,-0.7455416425582576,-1.1150267361731763,-1.6983713933975906,-1.348500225348186
1.1742528807289807,-1.599962878536567,-1.4947114349777928,-1.267125550238556,-1.7809502278124492,-0.6264957421798494,-1.2777167499503908,-1.6668243939166287,-1.7511932182855048,-0.7055629769827461,-1.0832561909508285,-1.6920874709606242,-1.2144323179519927
1.281151144388323,-1.5715727389209646,-1.462622597106286,-1.1795194788733658,-1.7682323580807655,-0.5228442197415011,-1.275929170007729,-1.664578231177318,-1.7251053085138626,-0.6675617679474435,-1.0805968145224074,-1.6810827955260834,-1.095006199686764
1.2865451202419214,-1.5286854698265673,-1.4419692769705845,-1.1269208762579515,-1.8449415856138043,-0.3790592760345675,-1.268871671888649,-1.5994454935288909,-1.7196309283633844,-0.6679310442436617,-1.0864117765487713,-1.6684229004589515,-0.964114985220086
0.9929765254519096,-1.5691564783941276,-1.422178983179182,-1.1738906939801053,-1.819907201619971,-0.5676157192476593,-1.2760495781184706,-1.631705794017122,-1.7712487532356835,-0.6610801191498059,-1.1222956984108605,-1.6901256044445905,-1.0193112051703306
1.0871022377874413,-1.4417031266360243,-1.4441294944323255,-1.0899785932289037,-1.7073204556816493,-0.5296066718560336,-1.260730500772895,-1.6473048110169555,-1.725882278390867,-0.6473759513284363,-1.0811993294944717,-1.6684535838566845,-0.9305499533028364
1.2416250564138327,-1.363177153186627,-1.4250706238411934,-0.9958637293215677,-1.7383790937589114,-0.3988036782607287,-1.2661023984008521,-1.589154818076088,-1.6898647780443548,-0.5968466447959122,-1.0351034714018401,-1.6621696614197181,-0.8669830463147552
1.327896572997162,-1.2979411547376167,-1.404051382768436,-0.9617362682206773,-1.6391795791170987,-0.30860853186186604,-1.238215088538295,-1.6038146937974345,-1.5896435059980416,-0.5979964486052667,-0.9819516089495816,-1.608740698365805,-0.8049909966494803
1.3430101265152388,-1.2478051040627083,-1.374420160343745,-0.8809911642497978,-1.6540395365909044,-0.3127842330840356,-1.2357143307904148,-1.5688187206253734,-1.5622417449902843,-0.5920527483311995,-1.0038648014651765,-1.6093538050388017,-0.8958241807206835
1.269692905728067,-1.3239148169852686,-1.374420160343745,-0.9598010244598782,-1.68657024717206,-0.42909389111182455,-1.252626413094064,-1.5704113726342723,-1.529393051137487,-0.6243500034186408,-0.9941847405203184,-1.6126337480001396,-1.0116588149413968
1.1464684860963883,-1.2931084168428293,-1.4005655043680634,-0.8510855065596163,-1.6284697940798913,-0.27314406416901593,-1.271048175681969,-1.5521170600437924,-1.5726671967754788,-0.588603594417987,-1.0712356709851765,-1.584892214571622,-1.0263835622953612
0.9831727450731785,-1.2278715510293652,-1.4338428177162925,-0.898406640170881,-1.5734481427165583,-0.47513052642560133,-1.2459579518849013,-1.5484008720230287,-1.5144258243492126,-0.5822749094417956,-1.1450600298927391,-1.6002496293248283,-1.1704516450770999
0.9900640285980385,-1.2629065697246045,-1.3895186555146763,-0.8410579718665103,-1.65417353963855,-0.20568145028478496,-1.2742250277981446,-1.5426837747178457,-1.5729157306181232,-0.5365580404432505,-1.1521870202117186,-1.6038667154734534,-1.037986247744713
0.7780632700565798,-1.2049180518094245,-1.392078846052543,-0.6582818004820704,-1.5414527906525823,-0.2877721969446055,-1.237529723310769,-1.543051654900183,-1.518141465620493,-0.5545603886413133,-1.057406913557387,-1.5650595140027062,-0.9913542840193055
0.6182711122674887,-1.2834438084177082,-1.3955363941896732,-0.6141268046880739,-1.597009800533095,-0.27542281473678604,-1.2596005865393258,-1.5333327390261615,-1.5644794544303064,-0.533427947430327,-1.0751007699036705,-1.5694429367191047,-0.9434786214059944
0.31718513258228426,-1.4362669199225895,-1.4405863972736794,-0.7418417263811071,-1.6893816964790076,-0.5667866034594521,-1.310244237917225,-1.613043601244305,-1.6503186400460272,-0.6201097638834044,-1.2113671488413706,-1.637493661356184,-1.17976185085184
0.3859149728231771,-1.3523043060775308,-1.4632341400300763,-0.753803645871958,-1.6347620542586119,-0.5017729310313971,-1.2870155348181476,-1.6319914245651967,-1.6125237004583706,-0.6157984502493143,-1.1610162884632655,-1.61235778451443,-1.119703469685274
0.1719779686990318,-1.4435148341386468,-1.446466950486767,-0.7675255806605797,-1.629540511114251,-0.6375069420483008,-1.2746788476634183,-1.6682535436222665,-1.6041770050366526,-0.6371472039350728,-1.2069701746371921,-1.6398538507610825,-1.243853485461824
