AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
-1.410058143087766,-1.4484414029016437,-0.9924280289443953,-1.4225666140957638,-1.299083104252699,-1.5291591602365915,-1.4371174215228475,-0.45847397584660515,-2.1986819647856377,-1.3998535930071554,-1.4302012304845753,-1.379367484909764,-1.7485690937310472,-1.1885034223601598,-1.5263924141640124,-1.2634059247142504,-1.6020997819781522,-1.2757401677562255,-0.8293262731101527,-1.480302812486157,-1.491897046104961,-2.502046559450378,-1.3250727159548157,-1.3551265941074395,-0.7833188202104685
-1.440823731020843,-1.431318874207212,-0.9772617780833819,-1.4244132904114282,-1.288714264709373,-1.532271436438946,-1.3913115921056805,-0.4216841026829131,-2.1748063039003886,-1.3677800956703623,-1.3982860639756907,-1.3532328324343483,-1.7286948932356074,-1.1814834118454292,-1.5038985692196192,-1.2568090659272864,-1.6033160240174253,-1.2687769681892067,-0.8298786603126347,-1.434069182707028,-1.4721854751481493,-2.4903891023670797,-1.3278339962051702,-1.3439894262234846,-0.8649580119143528
-1.4080802701465045,-1.4603878943076507,-0.972158371426304,-1.4152950840627354,-1.2679782368695827,-1.5101754150822546,-1.397692176622598,-0.3942473589886435,-2.1402614701838583,-1.3319567062419022,-1.3626393689280965,-1.3494990155354136,-1.7104129440682403,-1.1670748127991142,-1.5301383894662859,-1.2447394936571925,-1.6073700481611113,-1.2618135296736426,-0.8283319920130183,-1.3755035358497294,-1.4337981614720956,-2.476976842661464,-1.3253488623487908,-1.3377938343843132,-0.7527103499153638
-1.4242599550903663,-1.4512289473958984,-0.9758624752621003,-1.4109090449382906,-1.2131741791533648,-1.4921254952486271,-1.4111378826758316,-0.3605770845967885,-2.146357805397976,-1.347082051771223,-1.3776902063181764,-1.3492914501002584,-1.721144109765709,-1.147124543480529,-1.4664067203420288,-1.2437211331331686,-1.6087889585445219,-1.2708656174262032,-0.8284424966546572,-1.3677970597045217,-1.418239310583763,-2.463940423170065,-1.3238304857905212,-1.3317544994291495,-0.7612107493339066
-1.4097335630002852,-1.4611842077366393,-0.9756772543702985,-1.4079082353689076,-1.1628134616172812,-1.4868347681646277,-1.4245825352710482,-0.3549661986132006,-2.148389917136015,-1.344526240574494,-1.3751469645009609,-1.3540622088247718,-1.7068360196430072,-1.124956946897119,-1.4476632274073895,-1.2456512985001762,-1.5858836080785914,-1.2691249569211,-0.8287739312429083,-1.3446798092239474,-1.449362238537207,-2.4571715785677712,-1.321207156277556,-1.3360682371027028,-0.9057771194059928
-1.4063676483841068,-1.4671573415664438,-0.97503932363191,-1.4044455200591779,-1.1909556618811448,-1.4799883778461282,-1.4001991960112785,-0.3543400121203977,-2.094033859176341,-1.3467887856317704,-1.3773983380594006,-1.3308315049966464,-1.6893467624491971,-1.1408435199881628,-1.428916816667763,-1.2402208132732786,-1.5984511718475571,-1.2739991886530615,-0.8281110620664062,-1.3570083415740386,-1.4203156706180025,-2.454163198208055,-1.3210691443103675,-1.3348134547168968,-0.8615512104468269
-1.3882095445274323,-1.4540171631293457,-0.9811099295294585,-1.4045610968960838,-1.1791068097756818,-1.466295122342452,-1.4138724489961683,-0.3443635295812168,-2.080317264819097,-1.3398755337273422,-1.3705191763826354,-1.3318687419389577,-1.6794102508341309,-1.130498800268255,-1.4120494723396628,-1.236699679080195,-1.594802523054554,-1.278525511302645,-0.8294367664179823,-1.3477607444361932,-1.4026747109009738,-2.4462662053673343,-1.3155467062692565,-1.3308138917594312,-0.8292403161385635
-1.4160813922412856,-1.473926900698436,-0.9751628042264446,-1.402367862187106,-1.1998430027401583,-1.4992831606740298,-1.3840193450209153,-0.3742943939102817,-2.108257362346452,-1.3549800233495903,-1.3855492000863245,-1.335622036542234,-1.674640560441756,-1.137888487393034,-1.477657290070459,-1.2530969195406985,-1.6010862856078327,-1.27713275987992,-0.8289948725233298,-1.395537237571999,-1.4213514988555718,-2.4460155705107405,-1.3069869640434142,-1.3416366293968258,-0.8292403161385635
-1.416317524937392,-1.473926900698436,-0.973166704698266,-1.3961351180607626,-1.1924365000667128,-1.4793658276323218,-1.3915397711121467,-0.3674368017871767,-2.0965735192253288,-1.3597983796035955,-1.3903438154619798,-1.3354134873846373,-1.675037495061188,-1.1423216771317575,-1.4946471822080065,-1.2439329596598665,-1.6162889631370738,-1.276784532199481,-0.8289948725233298,-1.3832087052219078,-1.4597356768255585,-2.4477704179613275,-1.3088997217377358,-1.3450088650440066,-0.8122307268160398
-1.4040645583885547,-1.4583965513691857,-0.9924280289443953,-1.38840205520843,-1.1850313183907564,-1.4687848483310002,-1.4031619413380814,-0.2651750223375281,-2.07574549303207,-1.3676963511819626,-1.3982026503470257,-1.3462586338131322,-1.653176463148858,-1.1112871517743028,-1.4134602310508009,-1.2445694671082659,-1.6170997525008477,-1.2691249569211,-0.8288843792155003,-1.3693368739241298,-1.3985277396269515,-2.4744697320149363,-1.3054349110956351,-1.3348921581024642,-0.7152902301264158
-1.3711139013103493,-1.4209652334055793,-1.0004947343701223,-1.396019828086197,-1.1168965796353907,-1.5061297884258678,-1.4295965740484093,-0.28512657070436775,-2.084381488295175,-1.3828635689554831,-1.413295115109887,-1.371077754267538,-1.6496005197780474,-1.1474940369917113,-1.4493356159656807,-1.2611364771506193,-1.6250051711064908,-1.2726065168798517,-0.8300996015930562,-1.3832087052219078,-1.507457987464005,-2.4940241371106855,-1.3054349110956351,-1.3514403115094074,-0.793525550524587
-1.3355066376568716,-1.4345043516695632,-1.0085820068115952,-1.4045610968960838,-1.118377913195017,-1.5269807093549466,-1.4311917201776387,-0.3194216148775035,-2.122481718180672,-1.396501727880468,-1.426865797519697,-1.364820590933927,-1.6647038526158051,-1.1663360088756156,-1.4625508410519177,-1.2703848935439155,-1.6282484058864028,-1.2705177879933403,-0.831093894024,-1.380125592054613,-1.5261326849478916,-2.495779163874352,-1.3016927906933762,-1.3552044031363526,-0.8955674589300617
-1.339138167432948,-1.426540658013685,-1.0116275736432272,-1.404099363273141,-1.096160221546228,-1.53787320119651,-1.4211651174641402,-0.2988452967293831,-2.1488981049450455,-1.3891065440926065,-1.4195072855235378,-1.3765002291095414,-1.6627166287771458,-1.1777888429313383,-1.3549310082180823,-1.2776184310906633,-1.6270322025095378,-1.2677323647974055,-0.8319776818133049,-1.3878320681998206,-1.4275753527815116,-2.4966564979431056,-1.2993366680237166,-1.3714391484186261,-0.927882260120742
-1.346253996656661,-1.3986659961835302,-1.0098372620225964,-1.3968277184951767,-1.085791547127588,-1.5201343190364471,-1.3992879548266377,-0.24335058133836854,-2.1168935707755843,-1.3820046264441979,-1.4124404829030524,-1.3746230899466825,-1.6392655038564727,-1.180745157218528,-1.2529775526686937,-1.2627276172880797,-1.6410186379995058,-1.2628580534159288,-0.8303205315396683,-1.3415975672386722,-1.3788177365231735,-2.4857511247426687,-1.3033558532669371,-1.3453222731686765,-0.9193808839815949
-1.3443346336666893,-1.4213633901200735,-1.017842227151056,-1.3989164205673499,-1.1168965796353907,-1.5319601613320428,-1.3892611414215357,-0.24397251769660488,-2.1488981049450455,-1.3892321608252058,-1.419632326524984,-1.3731631474712613,-1.6567539762067447,-1.2091923125033779,-1.2152167794314828,-1.272506413727196,-1.643451083415644,-1.2701695603129015,-0.8325300576819775,-1.3693368739241298,-1.41720191449316,-2.4849990408598073,-1.3008610451022988,-1.3573219841629638,-0.9976132742179534
