AAPL,ABBV,AMZN,AVGO,BAC,BRK-B,COST,CVX,DIS,GOOG,GOOGL,HD,JNJ,JPM,KO,MA,META,MSFT,NVDA,PFE,PG,TSLA,UNH,V,XOM
-1.6554957362517904,-1.9883091898422156,-1.3438281250475854,-1.836253391363948,-1.6488979837356101,-2.010837521890588,-1.6926995037796457,-0.5664649000014121,-2.5737983250861007,-1.8894408199989685,-1.9207550094537005,-1.7421025490407993,-2.244463418330924,-1.5477899704124127,-1.9676664568483282,-1.7413150596395663,-1.943629445617111,-1.8024836445384875,-1.2796422774080212,-1.7195324579987397,-1.743526541273276,-3.446320488532185,-1.7746464136392257,-1.7693222522794525,-0.7696679368002535
-1.6663807628200524,-1.9477190833819549,-1.3468508453862782,-1.816664024919933,-1.5421806675271652,-1.9585705422753341,-1.6256680678129027,-0.47868398506523235,-2.5158065249919845,-1.809644091602577,-1.8411987545979156,-1.72668995850773,-2.2279094688831242,-1.494756909574828,-1.8968650184430698,-1.7397939163101128,-2.0163204551253933,-1.761955440156586,-1.2714480537650725,-1.6439652638713094,-1.6483124748913494,-3.405012777894316,-1.7542215878718774,-1.7584740566803725,-0.757349101293154
-1.7331214401218151,-1.9395026850424768,-1.377519501548907,-1.8601998817731944,-1.6046773942270918,-2.0315113005454606,-1.6874730562745466,-0.5631965796710092,-2.5721530460259188,-1.875949261813837,-1.9073042806088139,-1.7649757308964014,-2.2323596856464594,-1.505953369516817,-1.9416388389477977,-1.761909956621223,-2.1152143713723675,-1.803335244269998,-1.2871560534765416,-1.7434848022979021,-1.7321993851045652,-3.434205244480864,-1.7549474040521598,-1.7904831740971834,-0.914701825120042
-1.6418808777327483,-1.9460732519376975,-1.3354546532095335,-1.8508169275792092,-1.4967700676114701,-1.9629446182997214,-1.6566295703944132,-0.5234228677449104,-2.540217664310883,-1.8489022214137267,-1.8803386980294858,-1.7637450212186174,-2.197501534180931,-1.4335651886260452,-1.7569445334423202,-1.730102095318752,-2.0822464806682106,-1.7982281355625684,-1.2662709285335307,-1.669766020514334,-1.675776151283113,-3.413829219483643,-1.6829151994411997,-1.7423645837604744,-0.8102175263527646
-1.6447143067445908,-1.9510127104079689,-1.3637621299201277,-1.841495728650551,-1.4835378875207441,-1.9668363099877906,-1.706494335744876,-0.5169233858699693,-2.5214907210133983,-1.8312017358811497,-1.8626914894071773,-1.7522892831633736,-2.151628567872614,-1.445190395915703,-1.717697668107354,-1.7161680367795389,-2.0571588290678817,-1.8118711076189438,-1.2736753910112806,-1.7108494100926679,-1.6196829339201642,-3.36049600954902,-1.6966236627027251,-1.721092674741955,-0.8013914801729658
-1.5671945583048863,-2.0109075169523005,-1.375978128727041,-1.8692319243597881,-1.5073965648191117,-2.002004685834628,-1.7008578359596787,-0.5749709759965906,-2.5345097446170852,-1.8161787461342955,-1.8477136119958617,-1.7670282159923656,-2.1723099796626983,-1.4698763422734076,-1.5805713046170102,-1.735678179520499,-2.0816303105100076,-1.8170075458216972,-1.2774004239239096,-1.7894778335913661,-1.6196829339201642,-3.344871924268209,-1.7082965971298607,-1.783578599726712,-0.9745442751268817
-1.5292692675534665,-2.0252219246139216,-1.3654141615543283,-1.8544812748950885,-1.5287564964454827,-1.9951460554779141,-1.6657324717429691,-0.534485771311528,-2.510129953599611,-1.771233435873611,-1.8029035603692927,-1.7384433352962625,-2.146003327623887,-1.4438973303972455,-1.612377205787817,-1.7117017065839775,-2.0878015956109666,-1.7939821201185784,-1.2714480537650725,-1.807094058111352,-1.6695262889863438,-3.3569569931891037,-1.6839663943323462,-1.7711633156948916,-0.9100628971803861
-1.5018394416458116,-2.05916980456492,-1.3946966602166877,-1.8512239427698567,-1.5020794288514674,-2.0010244366194296,-1.6956060216646507,-0.534485771311528,-2.5028422742405794,-1.7827808002096586,-1.8144161295159222,-1.7641555200705512,-2.1503771738637267,-1.441956325579768,-1.6488660473475216,-1.729321384560055,-2.105821190832069,-1.7678220228853556,-1.2611233849277315,-1.7500326333286225,-1.66203403642227,-3.3988128275064264,-1.7058152831263318,-1.7958834348195112,-0.9691674879447281
-1.569002646207702,-2.0960892477132367,-1.3854340401494234,-1.8618376589835115,-1.4001427489757283,-1.9731671946613019,-1.7042388081019444,-0.47868398506523235,-2.4866899657440404,-1.7895335246157735,-1.8211485966787304,-1.7258812022257628,-2.1260569313796944,-1.4110820321578834,-1.8921651412514442,-1.7352375176906196,-2.162300220801776,-1.7661440221126838,-1.2670090036275126,-1.7828850681070865,-1.640831971383106,-3.4263435158126354,-1.7097163752417424,-1.787953956319351,-0.9369008164144805
-1.57403988935028,-2.1090723573143104,-1.3200273947731538,-1.8606093549496767,-1.4207851397805933,-1.9600281211412043,-1.7091268297752213,-0.48324938196143324,-2.485884621440424,-1.781055617839055,-1.8126962338978256,-1.7206308056081978,-2.1347729426832274,-1.4406645886024003,-1.97477751514702,-1.7373434593244559,-2.127816964659853,-1.7535993750488457,-1.2714480537650725,-1.7806874533668495,-1.5688676553514203,-3.3972657734454117,-1.7019209120352294,-1.8168075650139632,-0.8993404486018532
-1.576419857428758,-1.9983321067259103,-1.3213967187363034,-1.841495728650551,-1.4311577099666235,-1.9001481102218079,-1.6944828577870392,-0.471524249422493,-2.4923368984183334,-1.7616761285771945,-1.7933750468234027,-1.7250726861789256,-2.125435505798112,-1.4059645430751333,-2.0629585411352327,-1.7229308599842472,-2.0908952897679725,-1.7527653126455622,-1.2451300384058126,-1.7675306104607524,-1.5417101699179157,-3.4065658932833203,-1.7082965971298607,-1.796239817570916,-0.9261632744925327
-1.6131339849203847,-1.914978653320087,-1.3463062796777463,-1.8618376589835115,-1.457240259427766,-1.8733505080935355,-1.6888657542885679,-0.520496885795312,-2.433802034923778,-1.7419926663990932,-1.7737507512355641,-1.7178062552735447,-2.103718571420346,-1.427768019575254,-1.9251157474920166,-1.718209546785823,-2.102077895123733,-1.7552682005206066,-1.2451300384058126,-1.717360042871974,-1.5713364225948763,-3.4713117504405053,-1.6987418384365975,-1.7624206837897376,-0.9548177147276519
-1.6141114074273646,-1.8657154702414336,-1.3183620275151842,-1.845540906120748,-1.415611488369756,-1.8140727691147398,-1.6989823509399056,-0.4578694369457551,-2.4242536739811906,-1.6884382368391104,-1.720357982031508,-1.7165972583081568,-2.054455418235867,-1.3912998227863005,-1.8663589475232352,-1.7195227415947194,-2.064464655062489,-1.7326550339039128,-1.2574639560028331,-1.6268259303216364,-1.468038525749789,-3.3549374802280565,-1.7221791345582251,-1.7687813765323752,-0.7836441341688016
-1.6789738959954104,-1.8322522681784252,-1.3383411786895365,-1.881225392243303,-1.5180593228531674,-1.8519251810174868,-1.7298735222037986,-0.5185324785955977,-2.5149948489137857,-1.7436571749564462,-1.7754103400123953,-1.7616953980410401,-2.07348378579187,-1.445190395915703,-1.8523154142976996,-1.7683990816444104,-2.093374250004226,-1.7477061498354431,-1.2707065531296158,-1.6568528200287211,-1.5048014240600474,-3.3926320275567985,-1.7746464136392257,-1.8057388991408043,-0.8458357871376743
-1.6954707232242154,-1.8188102284365635,-1.3411727579923298,-1.923365392560587,-1.621187620823274,-1.8543011378587595,-1.744655689200101,-0.5185324785955977,-2.550020254750823,-1.7317929488579311,-1.763581993878774,-1.8474256734867778,-2.0599718067849646,-1.4685727676888423,-1.856992894980759,-1.7354822544954216,-2.168113524223961,-1.7798022601853207,-1.2774004239239096,-1.691354195412195,-1.509716179208609,-3.574549342326717,-1.773546410739756,-1.7716314344787656,-0.9136318146052524
-1.6674453432307843,-1.8441610573037843,-1.3443113499176507,-1.9055155327373081,-1.6156751052781149,-1.805126709082035,-1.726850340995924,-0.4552690765732981,-2.5434827848029453,-1.7157123684043492,-1.7475499556322744,-1.7971572986172673,-2.060589546303976,-1.4258378955297757,-1.6694621285713547,-1.714808135837303,-2.17784519893445,-1.756952282782586,-1.2603901035409775,-1.6978428272865325,-1.5158582606010442,-3.5217097257003975,-1.80195566442418,-1.7384564255781298,-0.8049410931173072
-1.7148775832042844,-1.9321244910530808,-1.3781981140362303,-1.9544877491235262,-1.7306631649234911,-1.9304768150232388,-1.7675082295534448,-0.6140962574386029,-2.5977043744362955,-1.7502077667553526,-1.7819412419590026,-1.86694365273409,-2.1028219746101295,-1.50463247289967,-1.8546529343407918,-1.7783877819768967,-2.1687606440598666,-1.790030651289462,-1.2766538676005814,-1.8159212175106534,-1.6483124748913494,-3.619012391250402,-1.8459005125211552,-1.7977638134489549,-1.0735763110547
-1.6782662352726752,-1.9551347944524538,-1.3813481767868057,-1.9466437567183987,-1.7022275205170707,-1.9237203863720576,-1.7920344889035578,-0.520496885795312,-2.5721530460259188,-1.7526923834795811,-1.7844181639114098,-1.7161952066172776,-2.0916069098654946,-1.5112343226404839,-1.7638865225922742,-1.7843694915468384,-2.16101106731802,-1.790030651289462,-1.2658368290993345,-1.7741063113341367,-1.628387407463414,-3.6161324955818177,-1.85541538116239,-1.7650975773986803,-0.9279484196197382
-1.7043229001697413,-1.9849756569183175,-1.3574755796387312,-1.9225095633235278,-1.6516367181135485,-1.805126709082035,-1.7431375935029174,-0.4105917547121557,-2.5247417209199825,-1.715443817847062,-1.7472820224248968,-1.6961252901067891,-2.0562637140511444,-1.4021321199840941,-1.6855117597493425,-1.757115611878652,-2.1948413143595413,-1.7527439648614633,-1.248935516164768,-1.691354195412195,-1.5454060541673376,-3.5779345416469113,-1.8243724889879067,-1.7311762740627425,-0.746448043544569
-1.7232557648907,-1.969190729545107,-1.351274339247116,-1.9000353973359352,-1.671215077404111,-1.7606471950008948,-1.7219399721388318,-0.3783797486605073,-2.5158065249919845,-1.7100008948305898,-1.7418552336411504,-1.6785844111272754,-2.069254359684294,-1.4251947839518702,-1.6237642121760618,-1.7441624911235463,-2.170055595955718,-1.753585330483681,-1.2445775742735516,-1.7000105485327992,-1.6159573085571564,-3.593239086767331,-1.84021339262888,-1.751576599670596,-0.7429084651876477
-1.7895938163614384,-1.8963106873507447,-1.3423792084220252,-1.92208263578366,-1.640504927352381,-1.765776236217017,-1.7170359014267684,-0.39447035874025704,-2.4561621348552016,-1.69094938979272,-1.7228612952594424,-1.6576062162095697,-2.0328477250056487,-1.4258378955297757,-1.6283238421563921,-1.7418051331987567,-2.1360570867557267,-1.7410047571263367,-1.2409613575901979,-1.6956795684927068,-1.5775223788301702,-3.603508306552161,-1.8375637221898191,-1.7609172112839602,-0.7641506887962121
-1.8544242680638516,-1.8617129383186428,-1.2985112561459058,-1.9289345821053259,-1.6211155880713266,-1.7704440599251667,-1.64200035059426,-0.35655635101461364,-2.418693481028,-1.6332245006112125,-1.6653102683100747,-1.6083720887524457,-2.0022123929447173,-1.4136418386378233,-1.6010042849750226,-1.726587039081302,-2.139873346339154,-1.724335214992788,-1.2445775742735516,-1.631109901512336,-1.5540430693172766,-3.5510146687517175,-1.8451410028664692,-1.7372964351261968,-0.8494025335742259
-1.785479815102193,-1.9206835684626755,-1.284015592631805,-1.8954147963485484,-1.5826942961649497,-1.7374028902149068,-1.6523646688809261,-0.32840500011415774,-2.3650363542906643,-1.5700090173869687,-1.6022849244679782,-1.601410231440455,-1.9742061673807365,-1.3887565518621883,-1.6328816864654314,-1.6989775949250212,-2.152653770615377,-1.7077831207280565,-1.2344879757352523,-1.5503144051885542,-1.5084847761005082,-3.4922905823012447,-1.8383202252310886,-1.724247098562195,-0.7323056400528711
-1.8193231546646111,-1.901980411761354,-1.294523634554216,-1.8795649097203155,-1.4833487112008743,-1.710581176519863,-1.674297651374165,-0.2940009575730126,-2.3744584454178077,-1.5965411652254962,-1.6287374374870258,-1.6010237389902882,-1.9906251297890323,-1.3546220003636102,-1.5556562696064016,-1.6966617205623762,-2.157148878983062,-1.729322867179967,-1.2352051768982872,-1.5397642922981551,-1.4900817172220286,-3.4368325779426594,-1.8341641255270205,-1.7115886274800074,-0.7411430354712953
-1.7889182466716531,-1.922315106932971,-1.2939965491935925,-1.868820503613063,-1.394739850688419,-1.7027478452916918,-1.6963554431451908,-0.28828304184264875,-2.3776036012604744,-1.5920417466013714,-1.6242514870565175,-1.6099209155325827,-1.9687460617892631,-1.317123114462843,-1.5330722822895197,-1.70105293931983,-2.0859479079955014,-1.7251654666852951,-1.2373596343263442,-1.5082291140273967,-1.5269298900129504,-3.4086379908306483,-1.8270035992640492,-1.7206240446436896,-0.8922006234272883
-1.7819227002048323,-1.93458106854584,-1.2921825066467345,-1.8565210715968656,-1.4439480642650637,-1.6926303268728657,-1.6564446524925636,-0.2876451798145681,-2.2942348025512387,-1.5960245449471961,-1.6282222852682189,-1.5668684586447277,-1.9421397213098872,-1.3439515034372231,-1.5105424453785072,-1.6887176113659104,-2.124657930212027,-1.7368257859336418,-1.2330557671881324,-1.5250260843904966,-1.492535574358535,-3.3962346446396605,-1.8266275883645129,-1.7179926282344482,-0.8458357871376743
-1.7444995890742478,-1.9076620315315147,-1.3095288195571066,-1.8569299056772435,-1.4231359317517565,-1.672458867611895,-1.678773784225759,-0.2774899616176318,-2.2734425337685993,-1.5838712231541954,-1.616105503037598,-1.5687762708341118,-1.927089964490847,-1.326455931322334,-1.4903199571903039,-1.680751215036212,-2.1133318035615156,-1.7477061498354431,-1.2416835652329141,-1.5124222656423434,-1.4717075946685656,-3.364040450203191,-1.8116388532953536,-1.7096225586107492,-0.8120478076134913
-1.8021618018248367,-1.9485422156064751,-1.2925334803302226,-1.8491914296258523,-1.4596491274829493,-1.7211992093305326,-1.6301894718155066,-0.30799823777385404,-2.315899037622403,-1.6104871186213652,-1.6426414059641061,-1.5756909818571785,-1.9198828612581567,-1.3389438493888044,-1.5692398641256777,-1.7180634599241866,-2.132883282588665,-1.7443528607533225,-1.23879865679236,-1.5778285830571364,-1.493759961491479,-3.3630271835463246,-1.7886235966928554,-1.7323333099267748,-0.8120478076134913
-1.802655729581142,-1.9485422156064751,-1.286869283682644,-1.827424552976002,-1.446558800811451,-1.6917113947428428,-1.642370509748008,-0.30099742990151634,-2.298095271327752,-1.6190264334302122,-1.6511550812755111,-1.5753063095768007,-1.9204822177703438,-1.3464594109885706,-1.5897926547895438,-1.6971432659396883,-2.181100968296863,-1.7435151936664395,-1.23879865679236,-1.560881534973408,-1.5392435309971657,-3.3701325895061918,-1.7937439187174926,-1.7394497973710799,-0.7942895439991384
-1.7771467105465313,-1.9166073804319728,-1.3423792084220252,-1.800867596989245,-1.4335249580403102,-1.6761201180034386,-1.6612719149298325,-0.19736482189434845,-2.266534052544039,-1.6330751923706077,-1.6651612623203695,-1.595382803292758,-1.8875858111660706,-1.2942200549151925,-1.4920095601111594,-1.6985907874474155,-2.1837098899567646,-1.7251654666852951,-1.23807871577009,-1.5418707868291404,-1.4668180776139998,-3.4815039129669967,-1.7844783561279898,-1.718157600836029,-0.6934605297658476
-1.7097434742212587,-1.8409806367601997,-1.3662102089147314,-1.827025004546944,-1.3160658730798236,-1.731378041432813,-1.7046143474729056,-0.21747216129932212,-2.2795931097469606,-1.660236057969134,-1.6922405368492104,-1.6418928410324272,-1.8822265209233775,-1.3552508420228582,-1.5350849921539427,-1.736559534467407,-2.2093517669841805,-1.7334882459485175,-1.2460279722664989,-1.560881534973408,-1.5960989241944505,-3.5672345861785,-1.7844783561279898,-1.7530755773176372,-0.77478401950646
-1.6387860177867482,-1.8681199556764603,-1.3904628601717621,-1.8569299056772435,-1.3185735598015866,-1.7625116939626637,-1.7072455469886003,-0.25216094819039625,-2.337671053941244,-1.6848657399152245,-1.716795761163721,-1.630092032015969,-1.9049035773277256,-1.3874858445547738,-1.5510056057920254,-1.7580044267927861,-2.2199801908795944,-1.7284915187206729,-1.2525836650436248,-1.5566509882797548,-1.618440895830511,-3.575113476920569,-1.7745186343858503,-1.7610829814642257,-0.8814851314281685
-1.6459363292217049,-1.8521274992475083,-1.3996920321527642,-1.8552972928693425,-1.2811701056391658,-1.7788571932684432,-1.6907366284360272,-0.23132922416399485,-2.3783904868398817,-1.671485959535466,-1.7034565797704653,-1.6521609990179014,-1.90191360029764,-1.4072421052692603,-1.4221820147118325,-1.7749041997250707,-2.2159870595484574,-1.7218447091291988,-1.2584503528223325,-1.5672312259522745,-1.501120123295158,-3.5790638907757293,-1.768272823430038,-1.7959002598586031,-0.9154258175695597
-1.660003342545883,-1.7967997596850347,-1.394260306133272,-1.8298271625707407,-1.2638652737295972,-1.7522665063851537,-1.6549611729985845,-0.17543127355065866,-2.3291049837892692,-1.6586914580407217,-1.6907007154150175,-1.6486020076142716,-1.8667715233618378,-1.4123619923550372,-1.301851914919292,-1.740236160466013,-2.262463054187084,-1.7102584954879585,-1.247480592354444,-1.504037149859343,-1.4436133267128983,-3.5305103951781653,-1.7789388558403958,-1.740112162832602,-0.9064896517639478
-1.6562016543039253,-1.8417753203450806,-1.4186910910770891,-1.8370971779240242,-1.3160658730798236,-1.7699770003055866,-1.6386756519901169,-0.17605543570230894,-2.3783904868398817,-1.6717127459510854,-1.7036827634050302,-1.6458372203208944,-1.892953557056562,-1.4620587947653922,-1.2576980784806677,-1.7629493271541536,-2.2706723308614785,-1.7276595144320648,-1.2621362327640089,-1.5418707868291404,-1.4888559534161299,-3.5272053660578586,-1.7723115703501415,-1.7655984337489492,-0.9889140016541061
-1.603091639645492,-1.8038565905729416,-1.391333622043693,-1.8274120250166117,-1.3185735598015866,-1.7415786826234525,-1.5803952337312084,-0.12367188618110751,-2.3415702346604306,-1.6753082312890943,-1.7072671458593196,-1.621862706709551,-1.849594174667965,-1.434209055344757,-1.2643057518281864,-1.7457354760697066,-2.2713581748154104,-1.7160443303308044,-1.2577146790683054,-1.4852087298239696,-1.4815053196776862,-3.4939134548458926,-1.7944870060811973,-1.7275439781605282,-0.7889644166009743
